StockCode,TotalRevenue,CumulativeRevenue,CumulativeRevenuePct,CumulativeProductPct
22926,3295.7000000000003,6781918.890000001,76.31101024955835,18.117326057298772
23168,3284.42,6785203.3100000005,76.34796695935525,18.144611186903138
23536,3274.0299999999997,6788477.340000001,76.38480675955631,18.171896316507503
23009,3262.5499999999997,6791739.890000001,76.42151738534348,18.19918144611187
23332,3255.7499999999995,6794995.640000001,76.45815149666944,18.226466575716234
47567B,3248.07,6798243.710000001,76.49469919166279,18.2537517053206
21890,3247.16,6801490.870000001,76.53123664722088,18.281036834924965
22435,3245.79,6804736.660000001,76.56775868736547,18.30832196452933
22563,3244.6000000000004,6807981.260000001,76.60426733747934,18.335607094133696
22967,3224.65,6811205.910000001,76.64055150766666,18.36289222373806
22348,3221.79,6814427.700000001,76.67680349677175,18.39017735334243
21906,3220.81,6817648.510000001,76.71304445879272,18.417462482946796
22801,3212.1,6820860.61,76.74918741479063,18.44474761255116
23013,3211.09,6824071.7,76.78531900614061,18.472032742155527
23230,3196.5,6827268.2,76.82128642896285,18.499317871759892
22738,3193.03,6830461.23,76.85721480690562,18.526603001364254
23426,3186.78,6833648.010000001,76.89307285905686,18.55388813096862
20675,3178.65,6836826.660000001,76.92883943141847,18.58117326057299
22578,3164.0799999999995,6839990.740000001,76.96444206029486,18.608458390177354
23350,3154.4,6843145.1400000015,76.99993576858533,18.63574351978172
23388,3154.3500000000004,6846299.490000001,77.03542891426945,18.663028649386085
23239,3142.4,6849441.8900000015,77.07078759704015,18.69031377899045
22491,3120.64,6852562.530000001,77.10590143353507,18.717598908594816
22029,3120.14,6855682.670000001,77.14100964396664,18.74488403819918
23065,3102.8,6858785.470000001,77.17592274252219,18.772169167803547
22432,3092.7799999999997,6861878.250000001,77.21072309476877,18.799454297407912
23308,3091.61,6864969.860000001,77.24551028202715,18.826739427012278
22760,3089.85,6868059.710000001,77.28027766554264,18.854024556616643
85053,3087.5200000000004,6871147.23,77.31501883160304,18.88130968622101
23253,3082.1,6874229.33,77.34969901113703,18.908594815825374
23353,3068.8199999999997,6877298.15,77.38422976242919,18.93587994542974
23342,3051.5,6880349.65,77.41856562688781,18.963165075034105
22468,3032.39,6883382.04,77.45268646320625,18.990450204638474
22567,3017.5,6886399.54,77.48663975535895,19.01773533424284
22775,3017.37,6889416.91,77.52059158473517,19.045020463847205
82580,3016.9500000000003,6892433.86,77.55453868821822,19.07230559345157
22504,3012.4,6895446.260000001,77.58843459452503,19.099590723055933
22300,3011.64,6898457.9,77.62232194921557,19.126875852660298
22892,3000.35,6901458.25,77.6560822673963,19.154160982264663
22564,2999.19,6904457.44,77.68982953311011,19.181446111869032
22687,2991.7,6907449.140000001,77.72349252039535,19.208731241473398
23231,2986.5,6910435.640000001,77.75709699662204,19.236016371077763
22855,2982.02,6913417.66,77.79065106332135,19.26330150068213
16161P,2980.42,6916398.08,77.82418712661803,19.290586630286494
21135,2973.55,6919371.63,77.85764588780465,19.31787175989086
23346,2970.75,6922342.38,77.89107314303666,19.345156889495225
22669,2969.65,6925312.03,77.92448802092939,19.37244201909959
22812,2962.8199999999997,6928274.850000001,77.95782604679711,19.399727148703956
23323,2954.7000000000003,6931229.550000001,77.99107270539648,19.42701227830832
21385,2952.54,6934182.090000001,78.02429505940228,19.454297407912687
23014,2951.78,6937133.870000001,78.05750886179183,19.481582537517053
22962,2947.47,6940081.340000001,78.09067416751554,19.508867667121418
21974,2942.5099999999998,6943023.850000001,78.12378366269108,19.536152796725784
21868,2924.48,6945948.330000001,78.15669028202322,19.56343792633015
22180,2922.85,6948871.180000001,78.18957856038892,19.590723055934518
21429,2917.2,6951788.380000001,78.22240326423908,19.618008185538883
23035,2915.5899999999997,6954703.970000001,78.25520985216534,19.64529331514325
22244,2911.6499999999996,6957615.620000001,78.2879721067126,19.672578444747614
22311,2910.75,6960526.370000001,78.32072423434589,19.699863574351976
23461,2908.55,6963434.920000001,78.35345160730056,19.727148703956342
22212,2904.8700000000003,6966339.790000001,78.38613757242918,19.754433833560707
23242,2886.0800000000004,6969225.870000001,78.41861211009812,19.781718963165076
22065,2883.44,6972109.310000001,78.45105694215273,19.80900409276944
21716,2880.92,6974990.230000001,78.48347341884818,19.836289222373807
23390,2872.15,6977862.380000002,78.51579121439296,19.863574351978173
21561,2868.7799999999997,6980731.160000002,78.54807109027094,19.890859481582538
21658,2862.2200000000003,6983593.380000002,78.58027715219814,19.918144611186904
23393,2861.25,6986454.630000002,78.61247229956247,19.94542974079127
22460,2855.59,6989310.220000002,78.64460375989,19.972714870395635
22195,2836.9199999999996,6992147.1400000015,78.67652514301305,20.0
37370,2829.28,6994976.420000002,78.70836055988853,20.027285129604365
22465,2828.0799999999995,6997804.500000002,78.74018247421205,20.05457025920873
21935,2824.37,7000628.870000002,78.7719626431457,20.081855388813096
21238,2822.41,7003451.280000002,78.80372075791114,20.109140518417462
22894,2821.95,7006273.230000002,78.83547369669832,20.136425648021827
85132C,2817.7999999999997,7009091.030000002,78.86717993915991,20.163710777626193
22219,2814.37,7011905.400000002,78.8988475868271,20.190995907230562
21918,2814.2799999999997,7014719.6800000025,78.93051422180291,20.218281036834927
22800,2813.38,7017533.060000002,78.96217072986474,20.245566166439293
22079,2808.89,7020341.950000002,78.9937767158779,20.272851296043655
84692,2808.57,7023150.520000002,79.02537910121058,20.30013642564802
23182,2807.6899999999996,7025958.210000003,79.05697158467177,20.327421555252386
21499,2798.0,7028756.210000003,79.08845503502579,20.35470668485675
23329,2794.6499999999996,7031550.860000003,79.11990079075555,20.38199181446112
23056,2789.66,7034340.520000003,79.15129039837335,20.409276944065486
22972,2785.7599999999998,7037126.280000003,79.18263612269722,20.43656207366985
22810,2768.48,7039894.7600000035,79.21378741027266,20.463847203274216
23290,2757.15,7042651.910000004,79.24481121125321,20.491132332878582
23345,2754.5,7045406.410000004,79.27580519409815,20.518417462482947
22331,2750.96,7048157.370000004,79.30675934441476,20.545702592087313
23354,2750.93,7050908.300000004,79.33771315716757,20.57298772169168
22823,2745.0,7053653.300000004,79.36860024480937,20.600272851296044
22778,2743.75,7056397.050000004,79.39947326729286,20.62755798090041
23051,2741.35,7059138.400000003,79.43031928467241,20.654843110504775
79000,2741.2,7061879.600000003,79.46116361423296,20.68212824010914
21715,2736.75,7064616.350000003,79.49195787182994,20.709413369713506
47599B,2728.94,7067345.290000004,79.52266425031782,20.73669849931787
72807C,2727.97,7070073.2600000035,79.55335971424286,20.763983628922237
21381,2726.31,7072799.570000003,79.58403649963766,20.791268758526606
22746,2724.6200000000003,7075524.190000003,79.61469426893842,20.81855388813097
22965,2722.2200000000003,7078246.410000003,79.64532503313524,20.845839017735337
23190,2691.14,7080937.550000003,79.67560608123591,20.8731241473397
22843,2685.13,7083622.6800000025,79.70581950405546,20.900409276944064
22739,2676.39,7086299.070000002,79.7359345832881,20.92769440654843
21201,2672.25,7088971.320000002,79.76600307871645,20.954979536152795
22990,2670.54,7091641.860000002,79.79605233300823,20.98226466575716
23147,2669.95,7094311.810000002,79.8260949485453,21.00954979536153
20754,2668.38,7096980.190000002,79.85611989824352,21.036834924965895
22702,2661.8999999999996,7099642.090000003,79.8860719341611,21.06412005457026
22045,2652.34,7102294.4300000025,79.91591639974793,21.091405184174626
22604,2642.86,7104937.290000003,79.94565419517417,21.11869031377899
85178,2640.94,7107578.230000003,79.97537038651726,21.145975443383357
23427,2635.9,7110214.130000004,80.00502986714204,21.173260572987722
23211,2631.5,7112845.630000004,80.03463983840959,21.200545702592088
22430,2621.85,7115467.480000003,80.064141226655,21.227830832196453
22830,2610.29,7118077.770000003,80.0935125403164,21.25511596180082
22222,2599.2,7120676.970000003,80.12275906789328,21.282401091405184
22777,2598.4500000000003,7123275.420000004,80.1519971563752,21.30968622100955
21500,2593.0,7125868.420000004,80.1811739207669,21.336971350613915
21563,2591.02,7128459.440000003,80.21032840594783,21.36425648021828
23053,2589.9,7131049.340000004,80.23947028874693,21.39154160982265
22078,2584.8,7133634.140000003,80.26855478570012,21.418826739427015
23164,2579.21,7136213.350000003,80.29757638326538,21.446111869031377
22700,2578.78,7138792.130000004,80.32659314241617,21.473396998635742
22906,2578.6499999999996,7141370.780000004,80.35560843879051,21.500682128240108
23212,2577.63,7143948.410000004,80.38461225799566,21.527967257844473
21115,2567.61,7146516.020000004,80.41350333089183,21.55525238744884
22187,2562.27,7149078.290000004,80.4423343174317,21.582537517053204
23100,2562.1,7151640.390000003,80.47116339111004,21.609822646657573
23395,2555.73,7154196.120000004,80.49992078874166,21.63710777626194
21735,2551.95,7156748.070000004,80.52863565333456,21.664392905866304
21112,2551.83,7159299.900000004,80.55734916767227,21.69167803547067
20973,2545.3,7161845.200000004,80.58598920562297,21.718963165075035
21985,2542.17,7164387.370000004,80.61459402441727,21.7462482946794
72802C,2541.12,7166928.490000004,80.64318702847861,21.773533424283762
23266,2529.64,7169458.130000004,80.67165085812603,21.80081855388813
20829,2528.3900000000003,7171986.520000003,80.70010062261515,21.828103683492497
23146,2526.02,7174512.540000003,80.72852371956414,21.855388813096862
22072,2519.19,7177031.730000003,80.75686996448813,21.882673942701228
22930,2513.12,7179544.850000003,80.78514790900338,21.909959072305593
23489,2512.44,7182057.290000004,80.81341820207253,21.93724420190996
22925,2511.7200000000003,7184569.0100000035,80.84168039361047,21.964529331514324
22833,2503.5299999999997,7187072.540000004,80.8698504302312,21.991814461118693
22354,2502.82,7189575.360000004,80.898012477842,22.01909959072306
23333,2498.65,7192074.010000004,80.92612760408471,22.04638472032742
22582,2496.7599999999998,7194570.770000004,80.95422146380804,22.073669849931786
21976,2496.08,7197066.850000004,80.98230767208526,22.10095497953615
20828,2489.1,7199555.950000004,81.01031534051847,22.128240109140517
22433,2487.5299999999997,7202043.480000004,81.03830534311287,22.155525238744882
23292,2486.37,7204529.850000004,81.06628229324036,22.182810368349248
21240,2484.53,7207014.380000005,81.09423853945482,22.210095497953617
23196,2479.0,7209493.380000005,81.12213256140893,22.237380627557982
85184C,2466.63,7211960.010000004,81.14988739455644,22.264665757162348
22797,2459.04,7214419.0500000045,81.17755682406272,22.291950886766713
20717,2453.38,7216872.430000004,81.20516256653217,22.31923601637108
22963,2451.16,7219323.5900000045,81.23274332928047,22.346521145975444
22974,2443.14,7221766.730000004,81.26023384997306,22.373806275579806
22360,2438.2000000000003,7224204.930000004,81.28766878516004,22.401091405184175
23681,2432.55,7226637.480000004,81.31504014583146,22.42837653478854
23407,2426.72,7229064.200000004,81.34234590660455,22.455661664392906
22937,2420.0899999999997,7231484.290000004,81.36957706577797,22.48294679399727
47559B,2412.92,7233897.210000004,81.39672754720335,22.510231923601637
21810,2402.12,7236299.330000004,81.42375650566096,22.537517053206003
22822,2396.71,7238696.040000004,81.45072459011341,22.564802182810368
23264,2396.7,7241092.740000004,81.4776925620446,22.592087312414737
22945,2395.93,7243488.670000004,81.50465186983827,22.6193724420191
72351A,2384.76,7245873.430000003,81.53148549137731,22.646657571623464
22175,2379.05,7248252.480000003,81.5582548632732,22.67394270122783
22794,2373.0,7250625.480000003,81.58495615980289,22.701227830832195
21411,2371.2599999999998,7252996.740000003,81.61163787763222,22.72851296043656
21903,2356.38,7255353.120000003,81.63815216381705,22.755798090040926
21495,2356.0,7257709.120000003,81.66466217419378,22.78308321964529
21116,2339.19,7260048.310000003,81.6909830363216,22.81036834924966
16156S,2331.0,7262379.310000003,81.71721174353218,22.837653478854026
22327,2325.9500000000003,7264705.2600000035,81.74338362750319,22.86493860845839
21730,2319.19,7267024.450000004,81.7694794470981,22.892223738062757
23341,2317.1,7269341.550000004,81.79555174974831,22.919508867667123
22644,2315.73,7271657.280000004,81.821608636985,22.946793997271484
22610,2313.74,7273971.020000004,81.8476431324897,22.97407912687585
23437,2302.25,7276273.270000004,81.87354834105922,23.00136425648022
23570,2295.0,7278568.270000004,81.89937197171056,23.028649386084584
22774,2292.27,7280860.540000004,81.92516488405617,23.05593451568895
22902,2289.78,7283150.320000004,81.95092977860642,23.083219645293315
21110,2288.3,7285438.620000004,81.97667802000925,23.11050477489768
22927,2278.25,7287716.870000004,82.00231317753928,23.137789904502046
23396,2278.23,7289995.100000004,82.02794811002678,23.165075034106412
22933,2272.2000000000003,7292267.3000000045,82.0535151921906,23.192360163710777
23412,2269.14,7294536.440000004,82.0790478428469,23.219645293315143
22380,2266.35,7296802.790000004,82.10454910006985,23.246930422919508
22437,2261.65,7299064.440000004,82.12999747229756,23.274215552523874
22691,2260.69,7301325.130000005,82.15543504248372,23.30150068212824
22215,2254.5,7303579.630000005,82.18080296200591,23.328785811732605
23436,2251.65,7305831.280000005,82.20613881296718,23.35607094133697
35004B,2251.15,7308082.430000005,82.23146903786512,23.383356070941336
21875,2249.56,7310331.990000005,82.25678137188169,23.410641200545705
46000S,2248.95,7312580.940000005,82.28208684210102,23.43792633015007
23048,2248.1400000000003,7314829.080000005,82.30738319809775,23.465211459754435
23400,2247.36,7317076.440000005,82.33267077743571,23.4924965893588
22440,2244.06,7319320.500000005,82.35792122475574,23.519781718963166
22645,2243.94,7321564.440000005,82.38317032182056,23.54706684856753
20983,2240.31,7323804.750000005,82.40837857366566,23.574351978171894
22426,2228.05,7326032.8000000045,82.43344887443808,23.601637107776263
22672,2227.62,7328260.420000005,82.45851433679606,23.62892223738063
22773,2227.52,7330487.940000004,82.48357867394137,23.656207366984994
85062,2214.87,7332702.810000004,82.50850067168462,23.68349249658936
23316,2212.25,7334915.060000004,82.53339318885604,23.710777626193725
21107,2209.95,7337125.010000004,82.5582598261362,23.73806275579809
23498,2200.15,7339325.160000005,82.58301619257522,23.765347885402456
23079,2198.6,7341523.760000004,82.60775511821794,23.79263301500682
84509A,2194.64,7343718.400000004,82.63244948543914,23.819918144611187
22670,2192.74,7345911.140000004,82.65712247361972,23.847203274215552
23054,2189.7,7348100.8400000045,82.6817612553353,23.874488403819917
22329,2181.2999999999997,7350282.140000004,82.70630551918705,23.901773533424283
23330,2181.19,7352463.330000005,82.73084854530488,23.92905866302865
22939,2178.58,7354641.910000005,82.75536220337216,23.956343792633014
21811,2176.58,7356818.490000005,82.77985335718616,23.98362892223738
84832,2176.1,7358994.5900000045,82.80433910997935,24.01091405184175
22660,2157.33,7361151.920000005,82.82861366035542,24.038199181446114
22704,2157.0,7363308.920000005,82.85288449752967,24.06548431105048
23401,2155.51,7365464.430000004,82.87713856903525,24.092769440654845
23265,2153.71,7367618.140000004,82.90137238671285,24.120054570259207
23252,2153.34,7369771.480000004,82.9256020411036,24.147339699863572
21896,2152.2000000000003,7371923.680000004,82.94981886806997,24.174624829467938
23406,2148.54,7374072.220000004,82.97399451225283,24.201909959072307
23360,2148.2999999999997,7376220.520000004,82.99816745592527,24.229195088676672
22241,2147.78,7378368.3000000045,83.02233454849188,24.256480218281038
22476,2145.8199999999997,7380514.120000005,83.04647958689026,24.283765347885403
23438,2143.5,7382657.620000005,83.0705985203548,24.31105047748977
22851,2141.43,7384799.0500000045,83.0946941619172,24.338335607094134
21452,2140.15,7386939.200000005,83.1187754007575,24.3656207366985
21592,2135.32,7389074.520000005,83.14280229182611,24.392905866302865
22064,2132.7,7391207.220000005,83.16679970232289,24.42019099590723
23445,2131.0099999999998,7393338.230000005,83.19077809672565,24.447476125511596
21109,2129.4,7395467.6300000055,83.2147383752045,24.47476125511596
35961,2127.39,7397595.020000005,83.2386760369088,24.502046384720327
23093,2122.67,7399717.690000005,83.26256058857533,24.529331514324692
22030,2120.55,7401838.240000005,83.28642128573337,24.556616643929058
21625,2112.3900000000003,7403950.630000005,83.31019016553799,24.583901773533423
23233,2105.5,7406056.130000005,83.33388151819001,24.611186903137792
23501,2103.3,7408159.430000004,83.35754811616341,24.638472032742158
21313,2097.71,7410257.140000004,83.38115181474888,24.665757162346523
22548,2095.46,7412352.600000004,83.4047301960494,24.69304229195089
23020,2092.0,7414444.600000004,83.4282696449917,24.72032742155525
23046,2091.55,7416536.150000004,83.45180403047704,24.747612551159616
84568,2088.0,7418624.150000004,83.47529847091276,24.77489768076398
22425,2086.11,7420710.260000004,83.49877164482913,24.80218281036835
23128,2085.13,7422795.390000004,83.52223379166139,24.829467939972716
22378,2082.06,7424877.450000004,83.54566139446484,24.85675306957708
21934,2081.2,7426958.650000004,83.5690793204394,24.884038199181447
23029,2080.2,7429038.850000004,83.59248599428729,24.911323328785812
22737,2073.74,7431112.5900000045,83.61581997939706,24.938608458390178
23504,2073.73,7433186.320000005,83.63915385198557,24.965893587994543
22762,2070.95,7435257.270000005,83.66245644366201,24.99317871759891
21609,2069.2,7437326.470000005,83.68573934411681,25.020463847203274
22983,2067.75,7439394.220000005,83.70900592898796,25.04774897680764
85175,2065.22,7441459.440000005,83.7322440459787,25.075034106412
21794,2064.4700000000003,7443523.910000005,83.75547372387447,25.102319236016374
22441,2061.0,7445584.910000005,83.77866435689077,25.12960436562074
21239,2049.7,7447634.610000005,83.801727840876,25.156889495225105
21069,2047.8000000000002,7449682.410000005,83.82476994582058,25.18417462482947
22829,2046.85,7451729.260000004,83.84780136124485,25.211459754433836
22283,2043.04,7453772.3000000045,83.8707899060666,25.2387448840382
22128,2042.69,7455814.990000005,83.89377451264403,25.266030013642567
84596B,2040.19,7457855.180000005,83.91673098890486,25.29331514324693
22573,2036.56,7459891.740000005,83.93964661994593,25.320600272851294
37448,2035.55,7461927.290000005,83.9625508863391,25.34788540245566
22070,2030.68,7463957.970000004,83.98540035487552,25.375170532060025
22483,2029.9800000000002,7465987.950000005,84.00824194692329,25.40245566166439
22653,2020.71,7468008.660000005,84.03097923175706,25.429740791268756
22743,2018.8100000000002,7470027.470000004,84.05369513755018,25.45702592087312
20978,2009.43,7472036.900000004,84.07630549839537,25.484311050477487
22196,2008.6299999999999,7474045.530000004,84.09890685753926,25.51159618008186
22075,2004.9199999999998,7476050.450000004,84.12146647129329,25.538881309686225
22959,2003.92,7478054.370000004,84.14401483292066,25.566166439290587
21980,2002.7299999999998,7480057.100000004,84.16654980451735,25.593451568894952
23326,1999.5900000000001,7482056.690000004,84.18904944443635,25.620736698499318
23152,1998.51,7484055.200000004,84.21153693205858,25.648021828103683
22920,1997.7500000000002,7486052.950000004,84.23401586806456,25.67530695770805
21781,1997.55,7488050.500000004,84.2564925536452,25.702592087312414
82581,1997.13,7490047.630000004,84.27896451333267,25.72987721691678
21982,1995.05,7492042.680000003,84.3014130685967,25.757162346521145
23028,1990.2899999999997,7494032.970000003,84.3238080637379,25.78444747612551
22811,1987.9299999999998,7496020.900000003,84.34617650386022,25.811732605729876
23031,1987.7999999999997,7498008.700000003,84.36854348120607,25.83901773533424
85038,1985.8600000000001,7499994.560000003,84.39088862942624,25.866302864938607
84950,1983.17,7501977.730000003,84.41320350942573,25.893587994542973
23302,1980.7099999999998,7503958.440000003,84.43549070919367,25.92087312414734
23403,1980.31,7505938.750000003,84.45777340811095,25.948158253751707
23268,1980.1799999999998,7507918.9300000025,84.48005464425177,25.975443383356073
22914,1974.69,7509893.620000003,84.5022741062173,26.002728512960438
22185,1974.1999999999998,7511867.820000003,84.52448805464078,26.030013642564803
21878,1972.8999999999999,7513840.720000003,84.54668737529964,26.05729877216917
21078,1972.73,7515813.450000004,84.56888478309695,26.084583901773534
37500,1972.46,7517785.910000004,84.59107915282006,26.1118690313779
22224,1970.65,7519756.560000004,84.61325315619396,26.139154160982265
20977,1969.43,7521725.990000004,84.63541343197333,26.16643929058663
23424,1966.95,7523692.940000004,84.65754580247862,26.193724420190996
85174,1965.8700000000001,7525658.810000004,84.67966602068716,26.22100954979536
23490,1965.63,7527624.440000004,84.70178353838527,26.248294679399724
22935,1964.25,7529588.690000004,84.72388552814863,26.27557980900409
23066,1963.65,7531552.3400000045,84.74598076663601,26.302864938608455
23352,1961.01,7533513.350000004,84.76804629950904,26.330150068212827
22059,1960.47,7535473.820000004,84.79010575623367,26.357435197817193
22831,1960.2000000000003,7537434.020000004,84.81216217488411,26.384720327421558
21900,1959.13,7539393.150000004,84.83420655375905,26.412005457025924
23251,1955.45,7541348.600000004,84.85620952480792,26.43929058663029
11001,1953.0,7543301.600000004,84.87818492814651,26.46657571623465
23529,1952.3100000000002,7545253.910000004,84.90015256751772,26.493860845839016
22932,1950.9,7547204.810000004,84.92210434139037,26.521145975443382
23197,1950.74,7549155.5500000045,84.94405431492275,26.548431105047747
23227,1947.06,7551102.610000004,84.96596288062906,26.575716234652113
23374,1944.08,7553046.690000004,84.98783791499798,26.603001364256478
22863,1942.45,7554989.140000004,85.00969460840047,26.630286493860844
22824,1938.2500000000002,7556927.390000004,85.03150404287105,26.65757162346521
21033,1932.67,7558860.060000004,85.05325069047494,26.684856753069575
22732,1930.38,7560790.440000004,85.07497157070881,26.712141882673947
22478,1929.35,7562719.790000004,85.09668086125224,26.73942701227831
23500,1928.8,7564648.590000004,85.118383963126,26.766712141882675
21993,1927.3500000000001,7566575.940000003,85.14007074941614,26.79399727148704
23068,1927.2500000000002,7568503.190000003,85.16175641049361,26.821282401091405
22121,1924.94,7570428.130000004,85.18341607915855,26.84856753069577
22509,1923.85,7572351.980000003,85.20506348300542,26.875852660300136
23213,1921.94,7574273.920000004,85.2266893952904,26.903137789904502
23145,1919.3399999999997,7576193.2600000035,85.24828605204611,26.930422919508867
85049G,1917.58,7578110.840000004,85.26986290505893,26.957708049113233
20751,1917.0600000000002,7580027.900000003,85.29143390696589,26.9849931787176
22973,1914.5799999999997,7581942.480000003,85.31297700359876,27.012278308321964
22955,1912.3400000000001,7583854.820000003,85.33449489546796,27.03956343792633
23075,1910.5500000000002,7585765.370000003,85.35599264603044,27.066848567530695
22805,1906.68,7587672.050000003,85.37744685086281,27.09413369713506
23161,1896.6000000000001,7589568.650000002,85.3987876342586,27.12141882673943
21506,1895.76,7591464.410000002,85.42011896586801,27.148703956343795
23235,1895.66,7593360.070000002,85.44144917226475,27.17598908594816
23315,1894.7,7595254.770000002,85.46276857661992,27.203274215552526
16169E,1892.46,7597147.230000002,85.4840627762114,27.23055934515689
22744,1892.14,7599039.370000002,85.50535337512235,27.257844474761256
22592,1886.08,7600925.450000002,85.52657578614583,27.285129604365622
35004C,1882.65,7602808.100000002,85.54775960237492,27.312414733969987
22733,1882.31,7604690.410000002,85.56893959288094,27.339699863574353
84880,1881.15,7606571.560000002,85.59010653092007,27.36698499317872
23291,1880.14,7608451.700000002,85.61126210431127,27.394270122783084
22080,1877.55,7610329.250000002,85.63238853469446,27.421555252387446
22996,1875.12,7612204.370000002,85.65348762240991,27.44884038199181
21249,1874.4,7614078.770000002,85.67457860859417,27.476125511596177
22931,1873.51,7615952.280000002,85.69565958038572,27.503410641200542
40016,1870.7,7617822.980000002,85.7167089337014,27.530695770804915
23274,1870.1099999999997,7619693.090000003,85.73775164826235,27.55798090040928
22374,1870.0900000000001,7621563.1800000025,85.75879413778077,27.585266030013646
22792,1867.9099999999999,7623431.090000003,85.7798120976631,27.61255115961801
23491,1864.5,7625295.590000003,85.80079168779358,27.639836289222373
21556,1859.3999999999999,7627154.990000003,85.82171389207815,27.66712141882674
22763,1855.6999999999998,7629010.690000003,85.84259446349415,27.694406548431104
23289,1854.8500000000001,7630865.540000003,85.86346547060248,27.72169167803547
22574,1851.99,7632717.530000003,85.88430429662863,27.748976807639835
22897,1847.76,7634565.290000003,85.90509552615904,27.7762619372442
20992,1845.87,7636411.160000003,85.92586548917012,27.803547066848566
23094,1837.5,7638248.660000003,85.94654127188116,27.83083219645293
23359,1834.8,7640083.460000003,85.96718667385026,27.858117326057297
37450,1832.15,7641915.610000003,85.98780225768375,27.885402455661662
23357,1832.0,7643747.610000003,86.00841615369825,27.91268758526603
47504K,1825.99,7645573.600000003,86.02896242443161,27.939972714870397
22601,1824.87,7647398.470000003,86.04949609278312,27.967257844474762
22859,1822.7999999999997,7649221.270000003,86.07000646923247,27.994542974079128
22571,1807.6,7651028.870000003,86.09034581335682,28.021828103683493
22736,1807.31,7652836.1800000025,86.11068189436443,28.04911323328786
23367,1803.3000000000002,7654639.480000002,86.1309728543442,28.076398362892224
21042,1796.9,7656436.380000003,86.15119180071343,28.10368349249659
22747,1794.6000000000001,7658230.980000002,86.17138486719138,28.130968622100955
84968A,1787.85,7660018.830000002,86.19150198181448,28.15825375170532
22807,1786.1900000000003,7661805.020000002,86.21160041790733,28.185538881309686
10135,1784.19,7663589.210000003,86.23167634974692,28.21282401091405
22536,1780.92,7665370.130000003,86.25171548713236,28.240109140518417
22412,1778.4,7667148.530000003,86.27172626915866,28.267394270122782
23525,1777.89,7668926.420000003,86.29173131260038,28.294679399727148
23371,1775.22,7670701.640000002,86.31170631286393,28.321964529331517
21916,1771.12,7672472.760000003,86.33163517940825,28.349249658935882
23005,1767.72,7674240.480000002,86.35152578872197,28.376534788540248
22477,1765.6,7676006.080000002,86.37139254352721,28.403819918144613
37446,1764.8999999999999,7677770.980000002,86.39125142184379,28.43110504774898
22291,1761.7499999999998,7679532.730000002,86.41107485596144,28.458390177353344
51014A,1758.8899999999999,7681291.620000002,86.43086610899688,28.48567530695771
21622,1755.3000000000002,7683046.920000002,86.45061696689767,28.512960436562075
23148,1752.35,7684799.270000001,86.47033463102485,28.54024556616644
72802B,1749.94,7686549.210000002,86.49002517752682,28.567530695770806
21873,1748.59,7688297.800000002,86.5097005336578,28.594815825375168
21584,1743.35,7690041.150000001,86.52931692864517,28.622100954979533
22710,1742.5,7691783.650000001,86.54892375932491,28.6493860845839
21034,1740.3999999999999,7693524.050000002,86.56850696053867,28.676671214188264
22534,1735.5,7695259.550000002,86.58803502633188,28.70395634379263
22593,1735.27,7696994.820000001,86.60756050413595,28.731241473397002
21990,1734.6,7698729.420000001,86.62707844301517,28.758526603001368
22788,1734.05,7700463.470000001,86.64659019322475,28.785811732605733
15044D,1732.79,7702196.260000001,86.66608776575474,28.813096862210095
22639,1730.82,7703927.080000001,86.68556317159525,28.84038199181446
23228,1726.3,7705653.380000001,86.70498771782331,28.867667121418826
22588,1724.42,7707377.800000001,86.72439111005329,28.89495225102319
22186,1723.79,7709101.590000001,86.74378741344347,28.922237380627557
23090,1722.79,7710824.380000001,86.76317246470701,28.949522510231922
21845,1720.3000000000002,7712544.680000001,86.78252949817521,28.976807639836288
22803,1715.9,7714260.580000001,86.80183702228618,29.004092769440653
22858,1713.8999999999999,7715974.480000001,86.82112204214384,29.03137789904502
22562,1710.42,7717684.900000001,86.84036790460078,29.058663028649384
22986,1710.42,7719395.320000001,86.85961376705772,29.08594815825375
22115,1706.8100000000002,7721102.130000001,86.87881900933746,29.113233287858115
20982,1705.6599999999999,7722807.790000001,86.89801131167157,29.140518417462484
22712,1701.21,7724509.000000001,86.9171535420421,29.16780354706685
22119,1699.66,7726208.660000001,86.93627833161634,29.195088676671215
21471,1695.15,7727903.810000001,86.9553523740994,29.22237380627558
23244,1692.9099999999999,7729596.720000002,86.97440121181877,29.249658935879946
22027,1692.71,7731289.430000002,86.99344779911283,29.27694406548431
21586,1691.25,7732980.680000002,87.01247795830197,29.304229195088677
16161U,1687.5,7734668.180000002,87.0314659220162,29.331514324693043
21564,1686.5200000000002,7736354.700000001,87.05044285864629,29.358799454297408
23358,1686.15,7738040.8500000015,87.06941563198956,29.386084583901773
23073,1681.5,7739722.3500000015,87.08833608294391,29.41336971350614
21041,1678.5500000000002,7741400.900000001,87.10722334012465,29.440654843110504
21114,1674.03,7743074.930000002,87.12605973769297,29.46793997271487
21989,1672.6899999999998,7744747.620000002,87.14488105741157,29.495225102319232
23155,1669.3799999999999,7746417.000000002,87.16366513259098,29.522510231923604
22579,1664.2899999999997,7748081.290000002,87.18239193444576,29.54979536152797
21988,1663.3,7749744.590000002,87.20110759669517,29.577080491132335
51008,1662.95,7751407.540000002,87.21981932070024,29.6043656207367
22055,1661.78,7753069.320000002,87.23851787971715,29.631650750341066
